User_ID,User_Type,Department,Region,Platform_Source,App_Installed,First_Login_Completed,Days_Since_Last_Activity,Registered_for_Event,Event_Type,Event_Mode,Newsletter_Subscribed,Saved_Event_Count,Feedback_Rating,Course_Completed,Time_Spent_Total_Minutes
ECL104576,Professional,Commerce,West,Instagram,1,0,67,1,Workshop,Hybrid,1,9,2,0,182
ECL104577,Entrepreneur,Law,North,WhatsApp,1,1,1,1,Hackathon,Hybrid,0,4,4,0,496
ECL104578,Entrepreneur,Medical,West,Instagram,1,0,26,1,STTP,Hybrid,0,8,4,1,454
ECL104579,Student,Medical,South,LinkedIn,1,0,36,1,STTP,Offline,1,3,2,1,26
ECL104580,Student,Medical,Central,WhatsApp,1,1,19,1,Hackathon,Online,0,1,3,1,139
ECL104581,Entrepreneur,Science,East,YouTube,1,0,88,0,STTP,Hybrid,0,9,4,0,488
ECL104582,Professional,Law,Central,WhatsApp,1,1,85,1,Conference,Offline,0,3,4,0,15
ECL104583,Faculty,Arts,West,WhatsApp,0,0,0,0,FDP,Hybrid,0,8,1,1,167
ECL104584,Professional,Arts,South,YouTube,1,1,42,0,Conference,Offline,0,5,3,0,433
ECL104585,Entrepreneur,Science,West,WhatsApp,1,0,75,0,Webinar,Hybrid,1,5,2,1,271
ECL104586,Entrepreneur,Polytechnic,South,Instagram,0,1,25,0,Workshop,Hybrid,0,0,5,0,230
ECL104587,Student,Arts,South,WhatsApp,1,0,52,1,Webinar,Online,1,9,2,1,365
ECL104588,Professional,Engineering,South,LinkedIn,0,0,12,1,STTP,Hybrid,1,1,1,0,152
ECL104589,Student,Commerce,Central,Instagram,1,0,82,1,Conference,Hybrid,0,3,5,1,360
ECL104590,Entrepreneur,Law,East,ACE Website,0,1,54,0,Workshop,Offline,0,0,5,1,418
ECL104591,Entrepreneur,Polytechnic,Central,LinkedIn,1,1,77,0,Hackathon,Online,0,1,1,0,61
ECL104592,Entrepreneur,Polytechnic,Central,Instagram,0,0,51,0,Webinar,Offline,0,3,1,1,257
ECL104593,Professional,Arts,West,Email,1,1,16,1,Hackathon,Hybrid,1,5,5,1,336
ECL104594,Faculty,Law,Central,ACE Website,1,1,53,1,STTP,Online,0,8,4,1,167
ECL104595,Entrepreneur,Polytechnic,East,Email,1,1,26,0,Webinar,Offline,0,7,4,1,409
ECL104596,Student,Polytechnic,Central,WhatsApp,0,1,44,0,Workshop,Hybrid,0,6,2,0,459
ECL104597,Entrepreneur,Science,West,ACE Website,1,0,19,1,Hackathon,Online,0,3,3,1,153
ECL104598,Entrepreneur,Law,North,WhatsApp,1,1,16,1,STTP,Online,0,6,3,0,312
ECL104599,Student,Polytechnic,East,WhatsApp,1,0,40,1,STTP,Hybrid,0,9,3,1,427
ECL104600,Student,Engineering,South,Instagram,1,1,34,0,Hackathon,Offline,0,6,5,0,96
ECL104601,Entrepreneur,Law,North,YouTube,1,1,86,0,FDP,Hybrid,0,8,3,0,261
ECL104602,Faculty,Polytechnic,North,LinkedIn,1,1,57,0,Workshop,Hybrid,0,6,1,1,482
ECL104603,Faculty,Commerce,Central,Email,1,0,0,0,FDP,Offline,0,7,4,0,357
ECL104604,Student,Polytechnic,West,YouTube,1,1,52,0,Conference,Online,0,2,4,0,74
ECL104605,Student,Medical,West,ACE Website,0,1,35,1,FDP,Offline,0,4,3,0,387
ECL104606,Student,Engineering,South,YouTube,1,0,28,1,Workshop,Offline,1,8,3,1,284
ECL104607,Faculty,Law,West,YouTube,1,0,57,1,Workshop,Hybrid,1,2,3,0,251
ECL104608,Student,Science,North,Instagram,1,1,74,1,Webinar,Offline,1,4,5,0,166
ECL104609,Student,Science,West,ACE Website,1,1,77,0,Hackathon,Offline,1,7,1,0,472
ECL104610,Faculty,Engineering,South,ACE Website,1,1,79,0,STTP,Hybrid,0,9,5,1,196
ECL104611,Faculty,Science,Central,Email,1,0,14,1,Conference,Hybrid,0,8,4,0,213
ECL104612,Entrepreneur,Science,Central,YouTube,1,1,19,0,Conference,Offline,1,1,2,0,212
ECL104613,Entrepreneur,Science,North,Email,1,0,28,0,Conference,Offline,0,0,3,1,319
ECL104614,Professional,Commerce,Central,YouTube,1,1,53,1,Conference,Offline,1,2,5,0,71
ECL104615,Faculty,Law,East,LinkedIn,0,0,31,1,Conference,Hybrid,0,0,5,0,461
ECL104616,Professional,Polytechnic,Central,Email,1,1,74,1,Workshop,Online,0,7,4,0,402
ECL104617,Professional,Commerce,Central,Instagram,0,1,53,1,Hackathon,Online,0,4,4,1,99
ECL104618,Professional,Commerce,Central,WhatsApp,1,1,83,1,STTP,Online,0,1,3,0,224
ECL104619,Entrepreneur,Science,West,LinkedIn,1,0,24,1,STTP,Online,0,8,1,0,253
ECL104620,Faculty,Commerce,South,Email,0,1,4,0,FDP,Hybrid,0,0,2,1,244
ECL104621,Professional,Law,South,WhatsApp,1,1,52,1,Workshop,Online,0,7,3,0,103
ECL104622,Faculty,Law,South,Instagram,1,1,86,1,FDP,Online,0,8,5,0,184
ECL104623,Professional,Polytechnic,Central,YouTube,0,1,79,0,FDP,Offline,0,4,5,1,477
ECL104624,Professional,Law,East,Instagram,0,1,86,0,STTP,Hybrid,0,8,4,0,347
ECL104625,Faculty,Law,North,Email,1,1,70,0,Webinar,Hybrid,0,5,5,0,182
ECL104626,Faculty,Commerce,West,YouTube,1,1,36,1,FDP,Offline,0,0,4,0,250
ECL104627,Professional,Medical,West,ACE Website,1,0,41,0,Workshop,Online,0,8,3,1,211
ECL104628,Professional,Law,South,YouTube,1,0,9,0,Workshop,Hybrid,0,2,5,1,453
ECL104629,Entrepreneur,Science,West,YouTube,1,0,83,1,Hackathon,Online,0,9,3,0,326
ECL104630,Entrepreneur,Science,South,YouTube,1,1,53,1,Workshop,Online,0,7,5,0,208
ECL104631,Entrepreneur,Engineering,South,LinkedIn,1,0,30,0,Hackathon,Online,1,1,5,1,422
ECL104632,Faculty,Science,South,YouTube,1,0,28,1,STTP,Online,0,2,2,0,61
ECL104633,Student,Engineering,North,Email,0,1,60,1,FDP,Online,0,2,5,0,285
ECL104634,Professional,Arts,South,ACE Website,1,1,66,0,STTP,Offline,0,0,1,0,451
ECL104635,Entrepreneur,Commerce,South,Instagram,1,1,69,0,Hackathon,Offline,0,2,4,0,249
ECL104636,Professional,Law,South,Email,0,0,11,1,Hackathon,Online,0,2,2,0,172
ECL104637,Entrepreneur,Law,South,Instagram,1,1,36,0,Hackathon,Online,0,9,4,1,477
ECL104638,Professional,Law,East,YouTube,1,1,68,0,Hackathon,Online,1,1,5,0,33
ECL104639,Professional,Medical,East,YouTube,0,1,63,0,FDP,Online,0,3,4,0,307
ECL104640,Entrepreneur,Science,West,Instagram,0,0,35,0,Conference,Offline,1,5,2,1,242
ECL104641,Professional,Polytechnic,South,ACE Website,0,0,53,0,Webinar,Online,0,8,5,0,373
ECL104642,Faculty,Science,South,Instagram,1,1,89,0,Conference,Online,0,8,4,1,375
ECL104643,Faculty,Commerce,East,ACE Website,1,1,55,1,Hackathon,Offline,0,8,1,1,81
ECL104644,Professional,Commerce,East,Email,1,0,28,1,STTP,Online,1,0,1,1,76
ECL104645,Faculty,Medical,West,YouTube,1,1,15,0,Webinar,Offline,0,0,4,0,188
ECL104646,Professional,Law,Central,Instagram,1,1,38,0,Workshop,Hybrid,0,2,2,0,468
ECL104647,Faculty,Polytechnic,West,YouTube,1,1,70,1,Conference,Online,1,9,5,0,405
ECL104648,Faculty,Science,North,ACE Website,0,1,40,1,Conference,Online,0,2,2,1,385
ECL104649,Student,Medical,Central,LinkedIn,1,1,88,0,Workshop,Offline,1,0,1,0,333
ECL104650,Professional,Commerce,Central,YouTube,1,1,70,1,Hackathon,Online,0,3,2,0,29
ECL104651,Professional,Polytechnic,East,YouTube,0,1,27,1,Webinar,Offline,0,3,2,0,74
ECL104652,Student,Medical,North,Email,1,1,76,1,Webinar,Hybrid,0,2,1,1,315
ECL104653,Entrepreneur,Engineering,West,ACE Website,1,0,80,1,Conference,Online,0,8,4,0,43
ECL104654,Faculty,Science,South,YouTube,1,1,28,0,STTP,Offline,1,0,2,1,131
ECL104655,Professional,Law,North,YouTube,1,0,53,1,STTP,Hybrid,0,3,1,0,322
ECL104656,Entrepreneur,Commerce,West,YouTube,0,1,9,1,Webinar,Hybrid,0,7,3,0,157
ECL104657,Faculty,Law,Central,YouTube,1,1,85,1,Conference,Hybrid,0,2,4,0,164
ECL104658,Faculty,Engineering,North,YouTube,1,0,38,1,FDP,Offline,0,4,1,0,132
ECL104659,Student,Medical,West,LinkedIn,1,1,7,1,Webinar,Online,0,9,2,1,45
ECL104660,Professional,Law,West,Instagram,1,1,34,1,FDP,Offline,1,7,3,1,85
ECL104661,Professional,Arts,South,LinkedIn,1,1,69,0,Webinar,Offline,0,3,4,0,163
ECL104662,Professional,Law,North,Email,1,1,86,0,STTP,Hybrid,0,2,5,0,312
ECL104663,Faculty,Medical,North,WhatsApp,1,0,52,1,Workshop,Hybrid,1,4,2,0,153
ECL104664,Professional,Law,East,YouTube,0,1,82,1,Hackathon,Hybrid,0,0,3,0,475
ECL104665,Professional,Science,West,Instagram,0,1,62,1,Conference,Offline,0,4,3,0,444
ECL104666,Student,Science,East,Email,1,1,31,0,Webinar,Hybrid,0,5,5,1,472
ECL104667,Entrepreneur,Law,West,LinkedIn,0,1,38,0,STTP,Hybrid,0,4,2,1,155
ECL104668,Faculty,Science,South,Email,1,0,9,1,Hackathon,Hybrid,1,6,3,1,385
ECL104669,Faculty,Arts,West,ACE Website,1,1,12,0,Workshop,Offline,0,9,1,1,309
ECL104670,Entrepreneur,Arts,Central,Email,1,0,2,0,FDP,Online,0,0,4,1,193
ECL104671,Faculty,Commerce,West,ACE Website,1,1,28,0,Webinar,Offline,1,4,1,0,422
ECL104672,Professional,Science,North,LinkedIn,1,1,38,0,Webinar,Online,1,3,2,0,481
ECL104673,Entrepreneur,Commerce,West,YouTube,0,0,55,1,Hackathon,Offline,0,9,5,1,74
ECL104674,Faculty,Arts,North,WhatsApp,1,1,54,0,Webinar,Hybrid,0,0,3,1,316
ECL104675,Faculty,Medical,Central,YouTube,1,0,46,0,Workshop,Hybrid,0,0,5,0,134
ECL104676,Student,Law,South,YouTube,1,0,51,0,Conference,Hybrid,0,4,1,0,131
ECL104677,Professional,Arts,South,YouTube,0,1,86,1,FDP,Online,0,2,1,0,313
ECL104678,Student,Medical,East,ACE Website,0,1,70,1,Workshop,Hybrid,0,6,2,0,269
ECL104679,Entrepreneur,Arts,South,Instagram,1,0,20,1,Hackathon,Online,0,7,1,1,270
ECL104680,Student,Arts,West,Instagram,0,0,74,0,STTP,Hybrid,0,0,4,1,149
ECL104681,Professional,Arts,Central,Instagram,0,1,31,1,FDP,Hybrid,0,1,4,1,305
ECL104682,Entrepreneur,Law,West,YouTube,1,0,63,0,FDP,Online,1,1,2,0,461
ECL104683,Faculty,Commerce,East,Instagram,0,0,79,1,Webinar,Offline,0,2,1,0,287
ECL104684,Professional,Commerce,East,YouTube,1,1,58,1,Hackathon,Online,1,3,5,0,239
ECL104685,Student,Polytechnic,North,ACE Website,1,1,34,0,Workshop,Online,0,7,1,0,246
ECL104686,Faculty,Science,South,Email,1,0,36,1,Conference,Hybrid,0,5,2,0,87
ECL104687,Faculty,Commerce,South,Email,0,0,30,0,Conference,Hybrid,0,4,1,1,148
ECL104688,Student,Law,West,YouTube,1,0,80,1,FDP,Online,0,9,1,0,83
ECL104689,Student,Arts,West,YouTube,1,1,24,0,FDP,Online,0,9,1,0,485
ECL104690,Professional,Engineering,Central,Instagram,0,1,9,0,Webinar,Online,1,4,4,1,226
ECL104691,Student,Engineering,West,LinkedIn,0,0,28,0,STTP,Hybrid,0,1,2,0,375
ECL104692,Professional,Polytechnic,East,Instagram,1,1,80,0,Webinar,Offline,0,3,1,0,370
ECL104693,Professional,Arts,West,YouTube,1,0,9,1,STTP,Hybrid,0,5,1,0,495
ECL104694,Entrepreneur,Commerce,West,YouTube,0,1,22,1,Workshop,Hybrid,0,9,1,1,214
ECL104695,Faculty,Commerce,Central,Email,0,1,78,0,Hackathon,Hybrid,0,0,5,0,95
ECL104696,Professional,Commerce,South,YouTube,0,1,35,1,Workshop,Hybrid,1,5,5,0,80
ECL104697,Student,Polytechnic,East,LinkedIn,1,0,10,0,Hackathon,Hybrid,1,5,5,1,201
ECL104698,Student,Science,East,YouTube,1,1,39,1,Webinar,Offline,1,8,3,1,387
ECL104699,Professional,Science,West,YouTube,0,0,21,0,FDP,Offline,0,9,4,0,384
ECL104700,Faculty,Commerce,West,ACE Website,0,1,85,1,Conference,Offline,1,3,1,1,415
ECL104701,Faculty,Polytechnic,North,LinkedIn,1,1,16,0,Webinar,Online,0,1,1,1,178
ECL104702,Professional,Arts,East,Email,1,1,18,1,Webinar,Offline,0,9,5,0,346
ECL104703,Professional,Law,South,Email,1,1,84,0,Workshop,Hybrid,1,9,5,0,37
ECL104704,Professional,Law,North,Email,1,0,89,0,Conference,Online,0,4,1,0,340
ECL104705,Entrepreneur,Polytechnic,South,LinkedIn,1,1,50,1,Conference,Offline,0,5,2,0,52
ECL104706,Student,Commerce,South,ACE Website,1,0,19,1,FDP,Online,0,3,3,0,361
ECL104707,Entrepreneur,Engineering,Central,Instagram,0,0,24,1,Workshop,Online,1,1,3,0,399
ECL104708,Professional,Polytechnic,North,Instagram,1,0,11,1,Conference,Hybrid,1,3,3,0,117
ECL104709,Professional,Law,West,LinkedIn,1,1,32,1,Conference,Online,0,7,4,0,451
ECL104710,Entrepreneur,Law,Central,WhatsApp,0,1,1,1,Workshop,Hybrid,0,4,2,0,126
ECL104711,Student,Commerce,East,Instagram,1,1,18,0,Hackathon,Offline,0,9,2,0,390
ECL104712,Professional,Commerce,South,Email,0,0,43,1,Webinar,Hybrid,0,7,1,0,222
ECL104713,Professional,Science,South,Instagram,0,1,85,0,FDP,Online,0,5,3,0,55
ECL104714,Student,Commerce,North,Instagram,0,0,31,1,Hackathon,Hybrid,0,3,5,1,468
ECL104715,Entrepreneur,Arts,East,Email,1,1,82,0,Hackathon,Hybrid,1,0,3,0,217
ECL104716,Professional,Engineering,West,LinkedIn,1,1,64,0,Workshop,Hybrid,0,0,1,0,422
ECL104717,Student,Arts,South,LinkedIn,1,0,10,1,STTP,Offline,0,7,2,0,282
ECL104718,Student,Science,Central,Email,1,1,84,0,FDP,Online,1,5,3,1,239
ECL104719,Faculty,Commerce,South,WhatsApp,0,1,64,1,Conference,Offline,0,9,5,1,161
ECL104720,Student,Medical,North,Instagram,1,1,12,1,Webinar,Offline,0,3,1,1,326
ECL104721,Student,Arts,West,LinkedIn,1,0,26,1,FDP,Offline,0,1,3,0,154
ECL104722,Entrepreneur,Arts,West,LinkedIn,1,0,27,1,Webinar,Offline,1,5,4,0,265
ECL104723,Professional,Science,East,ACE Website,1,1,62,1,Workshop,Hybrid,1,1,5,0,375
ECL104724,Faculty,Polytechnic,Central,Email,1,0,60,1,Conference,Hybrid,0,4,1,0,465
ECL104725,Faculty,Arts,South,Instagram,1,1,44,1,FDP,Offline,0,5,2,0,410
ECL104726,Faculty,Science,East,Email,0,1,81,0,Conference,Online,1,7,3,0,423
ECL104727,Entrepreneur,Medical,East,Instagram,1,1,58,0,Hackathon,Online,1,1,4,1,121
ECL104728,Professional,Science,West,YouTube,1,0,18,0,Webinar,Online,0,6,5,1,326
ECL104729,Student,Science,Central,LinkedIn,1,0,12,0,Webinar,Online,0,3,5,0,305
ECL104730,Student,Engineering,East,WhatsApp,1,0,43,1,FDP,Online,0,0,1,0,365
ECL104731,Professional,Medical,West,ACE Website,1,1,65,1,STTP,Hybrid,0,8,4,0,188
ECL104732,Entrepreneur,Polytechnic,North,Email,1,1,7,1,Workshop,Online,1,8,2,0,158
ECL104733,Faculty,Engineering,West,Instagram,1,1,69,1,Hackathon,Online,0,8,3,1,260
ECL104734,Professional,Medical,West,Email,0,0,57,0,STTP,Offline,0,4,3,0,336
ECL104735,Faculty,Engineering,West,Instagram,0,1,15,1,Conference,Offline,0,1,3,0,265
ECL104736,Professional,Polytechnic,North,LinkedIn,0,0,36,0,STTP,Online,1,7,3,1,104
ECL104737,Student,Commerce,South,WhatsApp,0,0,74,0,STTP,Online,0,9,5,0,164
ECL104738,Student,Medical,North,YouTube,1,1,54,1,Workshop,Hybrid,1,0,4,0,84
ECL104739,Entrepreneur,Medical,North,Instagram,1,1,54,0,Conference,Online,0,6,2,1,418
ECL104740,Faculty,Arts,South,WhatsApp,1,1,86,0,Workshop,Online,0,7,3,1,233
ECL104741,Student,Arts,South,WhatsApp,0,0,59,1,Conference,Online,0,7,1,1,169
ECL104742,Faculty,Polytechnic,East,ACE Website,1,0,82,0,FDP,Hybrid,1,7,3,0,409
ECL104743,Entrepreneur,Medical,East,ACE Website,0,1,48,0,Workshop,Offline,0,8,4,0,59
ECL104744,Faculty,Arts,Central,ACE Website,0,0,71,0,Hackathon,Hybrid,0,0,4,0,469
ECL104745,Professional,Law,Central,ACE Website,1,1,76,0,STTP,Online,0,3,4,1,490
ECL104746,Faculty,Arts,West,ACE Website,1,0,10,0,Webinar,Offline,1,2,3,0,205
ECL104747,Entrepreneur,Law,Central,YouTube,1,0,22,0,FDP,Offline,0,2,4,0,498
ECL104748,Faculty,Medical,South,Email,1,1,39,0,STTP,Online,0,4,5,0,277
ECL104749,Entrepreneur,Arts,East,Instagram,1,0,1,0,FDP,Online,1,6,5,0,172
ECL104750,Faculty,Science,Central,ACE Website,0,1,22,1,STTP,Online,0,5,1,1,163
ECL104751,Student,Polytechnic,West,YouTube,1,0,42,1,Hackathon,Offline,0,2,5,0,199
ECL104752,Professional,Law,North,YouTube,0,1,2,1,Conference,Hybrid,0,9,1,0,260
ECL104753,Professional,Arts,North,Instagram,1,0,86,1,FDP,Online,1,7,4,0,418
ECL104754,Entrepreneur,Engineering,Central,Email,1,1,73,0,Hackathon,Offline,0,1,4,1,241
ECL104755,Professional,Engineering,West,LinkedIn,1,1,47,1,STTP,Online,0,3,3,0,420
ECL104756,Entrepreneur,Commerce,North,Instagram,0,1,41,0,STTP,Offline,0,8,5,0,99
ECL104757,Entrepreneur,Science,East,Instagram,1,0,75,0,Workshop,Hybrid,0,2,3,0,42
ECL104758,Student,Polytechnic,West,Email,1,1,24,0,Workshop,Online,0,5,5,0,441
ECL104759,Professional,Medical,North,ACE Website,1,1,10,1,Hackathon,Offline,0,2,4,1,175
ECL104760,Professional,Arts,North,Email,1,1,59,0,FDP,Online,0,6,3,1,446
ECL104761,Professional,Engineering,East,Instagram,1,0,88,1,Conference,Hybrid,0,3,3,1,66
ECL104762,Entrepreneur,Commerce,West,Email,1,1,83,0,Workshop,Offline,1,6,4,0,462
ECL104763,Entrepreneur,Commerce,North,WhatsApp,1,0,77,0,STTP,Offline,1,2,3,0,124
ECL104764,Student,Law,West,Email,0,1,24,1,Webinar,Offline,1,6,1,1,440
ECL104765,Professional,Engineering,West,Email,1,1,89,0,FDP,Online,0,1,3,0,296
ECL104766,Entrepreneur,Polytechnic,Central,WhatsApp,1,1,6,1,Conference,Offline,0,6,3,1,110
ECL104767,Entrepreneur,Arts,South,Instagram,1,0,63,1,FDP,Hybrid,1,5,4,0,404
ECL104768,Faculty,Law,West,YouTube,1,1,26,1,Workshop,Online,0,1,4,0,160
ECL104769,Professional,Engineering,Central,Instagram,1,0,54,0,Workshop,Hybrid,0,3,2,0,481
ECL104770,Student,Commerce,Central,ACE Website,1,1,7,0,Workshop,Online,0,0,5,0,170
ECL104771,Student,Medical,South,WhatsApp,1,0,84,1,STTP,Offline,0,5,1,1,309
ECL104772,Professional,Science,West,YouTube,1,0,87,0,Workshop,Offline,0,8,2,0,73
ECL104773,Entrepreneur,Science,North,ACE Website,1,0,26,0,Conference,Hybrid,0,1,5,0,220
ECL104774,Professional,Medical,North,WhatsApp,1,1,55,0,Workshop,Hybrid,0,6,3,0,38
ECL104775,Entrepreneur,Arts,West,ACE Website,0,0,27,0,Workshop,Hybrid,0,8,2,1,98
ECL104776,Entrepreneur,Commerce,South,WhatsApp,1,0,26,0,Conference,Offline,0,9,5,0,474
ECL104777,Student,Medical,West,WhatsApp,0,1,80,0,FDP,Online,1,0,5,0,218
ECL104778,Student,Polytechnic,North,WhatsApp,1,1,46,1,Hackathon,Hybrid,0,3,4,0,499
ECL104779,Entrepreneur,Polytechnic,Central,Email,1,1,56,1,Conference,Offline,0,2,5,0,342
ECL104780,Student,Polytechnic,Central,ACE Website,0,1,87,1,STTP,Hybrid,1,4,3,1,200
ECL104781,Faculty,Science,East,WhatsApp,1,1,54,0,Webinar,Hybrid,0,8,1,1,240
ECL104782,Entrepreneur,Polytechnic,West,ACE Website,1,1,78,1,STTP,Offline,0,7,1,1,275
ECL104783,Faculty,Polytechnic,Central,ACE Website,1,1,86,1,Webinar,Offline,0,5,5,1,453
ECL104784,Entrepreneur,Engineering,West,Instagram,1,1,52,0,STTP,Offline,0,7,2,1,359
ECL104785,Professional,Science,West,Email,0,0,19,1,Webinar,Offline,0,0,5,1,213
ECL104786,Entrepreneur,Science,West,ACE Website,1,1,61,0,Conference,Online,0,8,4,1,49
ECL104787,Entrepreneur,Medical,Central,WhatsApp,1,1,58,0,Workshop,Hybrid,0,8,1,1,325
ECL104788,Professional,Polytechnic,South,YouTube,1,1,51,1,STTP,Offline,0,0,2,1,152
ECL104789,Professional,Science,North,WhatsApp,1,1,34,0,STTP,Offline,1,7,2,0,426
ECL104790,Professional,Engineering,North,ACE Website,1,1,7,1,FDP,Hybrid,0,0,4,1,180
ECL104791,Entrepreneur,Engineering,Central,YouTube,1,0,59,1,Workshop,Offline,1,6,3,1,358
ECL104792,Entrepreneur,Science,North,Email,1,0,73,1,Workshop,Offline,0,8,5,1,345
ECL104793,Student,Science,South,WhatsApp,1,0,77,1,Hackathon,Online,0,9,4,0,366
ECL104794,Student,Science,North,Instagram,1,0,42,1,Conference,Online,1,3,4,0,140
ECL104795,Student,Law,North,LinkedIn,1,1,50,1,Conference,Offline,0,5,2,0,401
ECL104796,Student,Arts,East,YouTube,1,0,88,1,Hackathon,Hybrid,0,5,2,1,360
ECL104797,Professional,Arts,Central,LinkedIn,1,1,61,1,Webinar,Hybrid,1,0,1,0,279
ECL104798,Faculty,Polytechnic,East,Instagram,1,0,84,1,STTP,Hybrid,1,8,2,0,156
ECL104799,Entrepreneur,Polytechnic,Central,LinkedIn,1,1,68,0,Workshop,Hybrid,1,5,1,1,314
ECL104800,Entrepreneur,Arts,East,Instagram,0,1,52,1,Conference,Hybrid,0,7,2,1,398
ECL104801,Professional,Commerce,West,YouTube,1,1,5,1,Workshop,Hybrid,0,1,1,0,269
ECL104802,Student,Polytechnic,North,ACE Website,1,1,11,0,Conference,Offline,1,3,5,0,381
ECL104803,Student,Medical,North,Email,0,0,0,1,STTP,Offline,1,3,2,1,316
ECL104804,Student,Polytechnic,West,Email,1,0,89,1,Webinar,Online,0,8,4,0,266
ECL104805,Student,Polytechnic,North,ACE Website,1,0,48,0,FDP,Online,0,0,3,1,238
ECL104806,Student,Medical,South,WhatsApp,0,1,67,1,Workshop,Online,0,7,2,0,318
ECL104807,Student,Arts,East,WhatsApp,0,0,66,1,STTP,Offline,0,6,5,1,272
ECL104808,Professional,Medical,North,Instagram,1,1,31,0,Workshop,Hybrid,0,3,1,0,179
ECL104809,Faculty,Polytechnic,West,LinkedIn,1,1,73,0,Webinar,Offline,0,6,1,1,332
ECL104810,Professional,Medical,East,WhatsApp,1,1,51,1,STTP,Hybrid,0,3,4,1,353
ECL104811,Entrepreneur,Arts,North,YouTube,1,0,9,0,Webinar,Online,0,6,1,0,251
ECL104812,Student,Science,South,ACE Website,1,0,32,0,Workshop,Offline,0,2,4,1,124
ECL104813,Professional,Commerce,East,Instagram,1,1,74,0,Workshop,Hybrid,0,4,1,1,213
ECL104814,Professional,Polytechnic,North,Instagram,1,1,44,1,FDP,Offline,0,4,5,0,336
ECL104815,Student,Medical,North,ACE Website,1,1,22,1,FDP,Online,0,3,4,0,119
ECL104816,Entrepreneur,Commerce,West,YouTube,1,0,79,0,Workshop,Offline,0,0,4,0,243
ECL104817,Faculty,Commerce,West,LinkedIn,0,1,84,0,FDP,Online,1,2,5,0,246
ECL104818,Entrepreneur,Science,East,ACE Website,0,0,71,0,Hackathon,Online,0,2,4,0,445
ECL104819,Professional,Engineering,South,ACE Website,0,0,28,0,Hackathon,Offline,1,1,1,0,163
ECL104820,Student,Commerce,Central,Instagram,1,1,61,1,Webinar,Hybrid,0,9,4,0,42
ECL104821,Faculty,Polytechnic,South,WhatsApp,1,0,1,0,Webinar,Offline,0,4,2,1,216
ECL104822,Entrepreneur,Commerce,South,Instagram,1,1,80,1,Conference,Online,1,4,1,0,288
ECL104823,Entrepreneur,Science,East,Instagram,1,1,35,1,Conference,Offline,1,5,4,0,168
ECL104824,Professional,Engineering,West,ACE Website,1,1,76,0,Hackathon,Online,1,5,3,1,165
ECL104825,Professional,Arts,North,Email,1,0,21,0,Workshop,Hybrid,1,8,3,0,301
ECL104826,Student,Engineering,East,YouTube,0,1,77,0,FDP,Online,1,4,5,0,307
ECL104827,Professional,Commerce,Central,ACE Website,1,1,66,1,FDP,Online,0,3,1,0,42
ECL104828,Entrepreneur,Law,Central,Instagram,1,1,42,0,Workshop,Offline,0,4,3,1,28
ECL104829,Student,Polytechnic,South,LinkedIn,1,0,59,1,Webinar,Online,1,8,2,1,362
ECL104830,Professional,Polytechnic,East,Email,1,0,61,0,STTP,Online,0,0,3,1,294
ECL104831,Professional,Polytechnic,Central,WhatsApp,0,1,42,1,Webinar,Hybrid,1,8,2,0,278
ECL104832,Student,Engineering,East,ACE Website,1,1,1,0,Conference,Offline,1,7,5,0,393
ECL104833,Entrepreneur,Engineering,South,YouTube,1,1,57,0,Hackathon,Online,1,3,2,0,382
ECL104834,Faculty,Science,Central,YouTube,1,0,58,1,Webinar,Offline,1,5,2,1,207
ECL104835,Entrepreneur,Engineering,West,WhatsApp,1,0,82,0,Hackathon,Online,1,1,5,0,458
ECL104836,Student,Engineering,North,LinkedIn,1,0,57,1,Conference,Offline,0,0,3,1,326
ECL104837,Student,Science,South,LinkedIn,1,0,65,1,Webinar,Hybrid,0,0,3,0,224
ECL104838,Faculty,Commerce,South,WhatsApp,1,0,0,1,Conference,Offline,0,5,5,0,146
ECL104839,Professional,Science,North,ACE Website,1,0,38,0,Webinar,Online,1,6,1,1,392
ECL104840,Student,Arts,Central,Instagram,1,1,52,1,Conference,Offline,1,9,1,0,198
ECL104841,Professional,Science,East,Instagram,1,1,37,1,STTP,Offline,0,6,4,0,28
ECL104842,Entrepreneur,Commerce,South,LinkedIn,1,1,28,0,Webinar,Online,0,3,5,0,322
ECL104843,Professional,Science,South,ACE Website,1,1,69,0,Workshop,Offline,0,8,1,0,277
ECL104844,Entrepreneur,Science,East,LinkedIn,1,0,84,1,Webinar,Online,0,4,3,0,243
ECL104845,Professional,Law,South,YouTube,1,0,2,0,Workshop,Online,0,9,2,1,365
ECL104846,Entrepreneur,Science,South,LinkedIn,1,0,0,1,Workshop,Offline,1,6,1,1,485
ECL104847,Professional,Law,East,WhatsApp,1,0,35,1,Webinar,Online,0,8,3,0,49
ECL104848,Entrepreneur,Law,North,Email,1,1,58,1,Conference,Online,0,4,3,1,441
ECL104849,Student,Polytechnic,West,ACE Website,1,1,86,0,Conference,Hybrid,0,0,3,0,105
ECL104850,Faculty,Commerce,Central,LinkedIn,1,1,66,0,FDP,Offline,0,2,4,0,181
ECL104851,Professional,Medical,South,ACE Website,1,0,40,0,FDP,Online,0,9,3,0,130
ECL104852,Student,Science,West,LinkedIn,0,1,86,1,Workshop,Online,0,8,1,0,219
ECL104853,Professional,Engineering,South,ACE Website,0,1,54,0,Conference,Online,0,6,2,0,432
